theoretical,observed,num_files,simulated_seq_length
0.01,0.0026666666666666666,10,300
0.02,0.003,10,300
0.03,0.004333333333333333,10,300
0.04,0.006999999999999999,10,300
0.05,0.009333333333333332,10,300
0.06,0.010333333333333333,10,300
0.07,0.013333333333333332,10,300
0.08,0.015666666666666666,10,300
0.09,0.017333333333333333,10,300
0.1,0.019333333333333334,10,300
0.2,0.040333333333333325,10,300
0.3,0.06866666666666668,10,300
0.4,0.09133333333333334,10,300
0.5,0.11466666666666667,10,300
