theoretical,observed,num_files,simulated_seq_length
0.01,0.0016666666666666668,70,300
0.02,0.003857142857142858,70,300
0.03,0.006523809523809524,70,300
0.04,0.008904761904761907,70,300
0.05,0.011904761904761904,70,300
0.06,0.015714285714285715,70,300
0.07,0.018142857142857145,70,300
0.08,0.020904761904761905,70,300
0.09,0.024285714285714285,70,300
0.1,0.026571428571428572,70,300
0.2,0.05395238095238095,70,300
0.3,0.08057142857142856,70,300
0.4,0.109,70,300
0.5,0.13914285714285715,70,300
