theoretical,observed,num_files,simulated_seq_length
0.01,0.0,10,300
0.02,0.0,10,300
0.03,0.0,10,300
0.04,0.0,10,300
0.05,0.0,10,300
0.06,0.0,10,300
0.07,0.0,10,300
0.08,0.0,10,300
0.09,0.0,10,300
0.1,0.0,10,300
0.2,0.004333333333333333,10,300
0.3,0.009333333333333334,10,300
0.4,0.015333333333333334,10,300
0.5,0.02533333333333333,10,300
